Date,Median Sale Price,Average Sale Price,County
Jan 2001,393638.73,646535.35,Fairfield
Feb 2001,374604.75,652568.27,Fairfield
Mar 2001,400118.38,619265.04,Fairfield
Apr 2001,396878.55,617362.17,Fairfield
May 2001,427616.39,613559.53,Fairfield
Jun 2001,453575.49,689000.49,Fairfield
Jul 2001,461675.05,698997.41,Fairfield
Aug 2001,477064.22,730031.12,Fairfield
Sep 2001,417937.41,612745.04,Fairfield
Oct 2001,396878.55,572847.76,Fairfield
Nov 2001,417937.41,572579.86,Fairfield
Dec 2001,413077.67,633079.30,Fairfield
Jan 2002,430506.89,633222.73,Fairfield
Feb 2002,397023.02,604258.22,Fairfield
Mar 2002,441668.18,684075.45,Fairfield
Apr 2002,446451.59,638218.00,Fairfield
May 2002,478340.99,740853.21,Fairfield
Jun 2002,559499.52,804360.38,Fairfield
Jul 2002,534147.44,828354.97,Fairfield
Aug 2002,540525.32,753016.07,Fairfield
Sep 2002,462396.29,696420.06,Fairfield
Oct 2002,486313.34,667295.11,Fairfield
Nov 2002,462396.29,678106.03,Fairfield
Dec 2002,478340.99,651593.34,Fairfield
Jan 2003,441877.89,680759.56,Fairfield
Feb 2003,446943.51,616872.15,Fairfield
Mar 2003,452009.13,615925.51,Fairfield
Apr 2003,482324.92,660822.87,Fairfield
May 2003,506561.96,721155.28,Fairfield
Jun 2003,544748.93,753881.74,Fairfield
Jul 2003,553321.52,800517.24,Fairfield
Aug 2003,556438.83,839578.22,Fairfield
Sep 2003,522148.48,743777.11,Fairfield
Oct 2003,498768.70,727960.59,Fairfield
Nov 2003,490975.43,738507.85,Fairfield
Dec 2003,529941.74,751867.16,Fairfield
Jan 2004,516172.46,796876.58,Fairfield
Feb 2004,498713.69,781610.05,Fairfield
Mar 2004,508581.69,750256.95,Fairfield
Apr 2004,557162.63,879050.62,Fairfield
May 2004,563994.33,882326.76,Fairfield
Jun 2004,599670.95,909539.20,Fairfield
Jul 2004,651288.20,926312.20,Fairfield
Aug 2004,645215.58,960573.16,Fairfield
Sep 2004,606123.11,890448.43,Fairfield
Oct 2004,558680.79,836144.70,Fairfield
Nov 2004,569307.87,840208.02,Fairfield
Dec 2004,570826.02,833972.52,Fairfield
Jan 2005,558113.49,866319.16,Fairfield
Feb 2005,543426.29,905319.18,Fairfield
Mar 2005,587487.88,869428.62,Fairfield
Apr 2005,603643.80,877453.18,Fairfield
May 2005,631549.47,918725.08,Fairfield
Jun 2005,653580.27,990540.03,Fairfield
Jul 2005,690298.26,1002138.07,Fairfield
Aug 2005,675611.06,1062096.06,Fairfield
Sep 2005,624205.87,942923.72,Fairfield
Oct 2005,602175.08,900333.41,Fairfield
Nov 2005,598503.28,885970.57,Fairfield
Dec 2005,627877.67,944643.54,Fairfield
Jan 2006,583378.11,907740.27,Fairfield
Feb 2006,579820.93,893715.02,Fairfield
Mar 2006,583378.11,905617.74,Fairfield
Apr 2006,569149.38,898961.56,Fairfield
May 2006,605432.65,943326.12,Fairfield
Jun 2006,661636.15,1014677.43,Fairfield
Jul 2006,654521.78,985408.95,Fairfield
Aug 2006,633178.68,948494.82,Fairfield
Sep 2006,569149.38,851809.69,Fairfield
Oct 2006,583378.11,822849.24,Fairfield
Nov 2006,580532.37,828167.04,Fairfield
Dec 2006,562035.01,897774.53,Fairfield
Jan 2007,567099.24,973922.28,Fairfield
Feb 2007,575398.26,886031.48,Fairfield
Mar 2007,574015.09,961757.90,Fairfield
Apr 2007,610669.06,978828.05,Fairfield
May 2007,627612.88,1030888.87,Fairfield
Jun 2007,684668.60,1081431.18,Fairfield
Jul 2007,691584.44,1105793.70,Fairfield
Aug 2007,657005.22,1013358.64,Fairfield
Sep 2007,553267.55,913088.37,Fairfield
Oct 2007,567099.24,852946.48,Fairfield
Nov 2007,591996.28,1001953.16,Fairfield
Dec 2007,553267.55,871493.74,Fairfield
Jan 2008,486304.36,736161.96,Fairfield
Feb 2008,526274.58,862800.72,Fairfield
Mar 2008,506289.47,829519.86,Fairfield
Apr 2008,519612.88,873191.30,Fairfield
May 2008,554253.73,875796.01,Fairfield
Jun 2008,576237.36,930285.57,Fairfield
Jul 2008,672832.06,958049.72,Fairfield
Aug 2008,583565.23,961542.32,Fairfield
Sep 2008,512951.17,756263.98,Fairfield
Oct 2008,512951.17,720543.18,Fairfield
Nov 2008,459657.54,675053.73,Fairfield
Dec 2008,430679.13,627849.51,Fairfield
Jan 2009,413868.51,617320.28,Fairfield
Feb 2009,400986.80,598301.05,Fairfield
Mar 2009,422372.77,687052.79,Fairfield
Apr 2009,447768.60,646309.20,Fairfield
May 2009,454451.71,670175.98,Fairfield
Jun 2009,521282.85,762868.65,Fairfield
Jul 2009,553361.79,853901.33,Fairfield
Aug 2009,534649.07,817914.35,Fairfield
Sep 2009,461134.82,752773.49,Fairfield
Oct 2009,467817.94,765865.86,Fairfield
Nov 2009,447768.60,671193.87,Fairfield
Dec 2009,481184.17,734142.65,Fairfield
Jan 2010,493162.56,774190.14,Fairfield
Feb 2010,394530.05,637585.61,Fairfield
Mar 2010,460285.05,702150.59,Fairfield
Apr 2010,480011.56,794322.58,Fairfield
May 2010,482641.76,762596.33,Fairfield
Jun 2010,536560.86,811457.63,Fairfield
Jul 2010,624672.57,1001329.21,Fairfield
Aug 2010,558917.56,871444.50,Fairfield
Sep 2010,486587.06,806250.18,Fairfield
Oct 2010,483956.86,754519.21,Fairfield
Nov 2010,486587.06,728777.29,Fairfield
Dec 2010,466860.55,821922.50,Fairfield
Jan 2011,468587.29,796306.21,Fairfield
Feb 2011,414396.93,725002.72,Fairfield
Mar 2011,443723.48,712753.68,Fairfield
Apr 2011,478150.30,821677.76,Fairfield
May 2011,504926.72,908453.77,Fairfield
Jun 2011,567405.02,920584.14,Fairfield
Jul 2011,535082.06,797564.24,Fairfield
Aug 2011,531703.13,814403.12,Fairfield
Sep 2011,484464.43,763204.11,Fairfield
Oct 2011,383795.31,597748.56,Fairfield
Nov 2011,376144.90,653940.78,Fairfield
Dec 2011,401646.25,651872.19,Fairfield
Jan 2012,374750.94,628277.03,Fairfield
Feb 2012,370066.55,591216.80,Fairfield
Mar 2012,412226.03,649021.94,Fairfield
Apr 2012,424717.73,625875.57,Fairfield
May 2012,455946.97,703048.67,Fairfield
Jun 2012,562001.49,830398.35,Fairfield
Jul 2012,530897.16,815535.44,Fairfield
Aug 2012,499667.92,797630.54,Fairfield
Sep 2012,455946.97,755897.75,Fairfield
Oct 2012,415973.54,635706.70,Fairfield
Nov 2012,443455.28,694466.96,Fairfield
Dec 2012,462192.82,889637.84,Fairfield
Jan 2013,369336.57,633861.01,Fairfield
Feb 2013,390881.20,709663.55,Fairfield
Mar 2013,400114.62,649497.82,Fairfield
Apr 2013,430892.66,676173.23,Fairfield
May 2013,512146.71,806876.54,Fairfield
Jun 2013,554004.85,867163.49,Fairfield
Jul 2013,520764.56,786180.78,Fairfield
Aug 2013,501017.98,759816.78,Fairfield
Sep 2013,437048.27,668987.86,Fairfield
Oct 2013,395190.13,569903.15,Fairfield
Nov 2013,418581.44,675809.53,Fairfield
Dec 2013,429661.54,736754.41,Fairfield
Jan 2014,391633.46,629996.15,Fairfield
Feb 2014,363464.93,620459.37,Fairfield
Mar 2014,363464.93,595636.94,Fairfield
Apr 2014,426569.71,667152.96,Fairfield
May 2014,450696.51,729856.65,Fairfield
Jun 2014,509911.00,765573.79,Fairfield
Jul 2014,502793.15,777957.99,Fairfield
Aug 2014,511274.00,815134.81,Fairfield
Sep 2014,423436.64,617804.07,Fairfield
Oct 2014,405869.17,652924.21,Fairfield
Nov 2014,424042.41,661414.86,Fairfield
Dec 2014,428585.73,687448.25,Fairfield
Jan 2015,403196.93,628817.46,Fairfield
Feb 2015,407193.23,621820.47,Fairfield
Mar 2015,393277.26,610164.03,Fairfield
Apr 2015,423529.36,682893.27,Fairfield
May 2015,484033.56,705415.69,Fairfield
Jun 2015,471932.72,775263.29,Fairfield
Jul 2015,496739.44,783449.39,Fairfield
Aug 2015,447731.04,709604.70,Fairfield
Sep 2015,421109.19,649201.14,Fairfield
Oct 2015,453781.46,682486.58,Fairfield
Nov 2015,387787.11,598474.17,Fairfield
Dec 2015,391341.13,595891.45,Fairfield
Jan 2016,388355.40,625406.57,Fairfield
Feb 2016,386801.98,606171.41,Fairfield
Mar 2016,379094.62,592817.29,Fairfield
Apr 2016,406279.50,619528.45,Fairfield
May 2016,423830.17,628468.09,Fairfield
Jun 2016,463039.13,727062.26,Fairfield
Jul 2016,448102.39,649397.19,Fairfield
Aug 2016,442008.19,620810.30,Fairfield
Sep 2016,430178.29,621861.04,Fairfield
Oct 2016,388355.40,564580.51,Fairfield
Nov 2016,418228.89,613043.91,Fairfield
Dec 2016,400006.06,580707.00,Fairfield
Jan 2017,386100.58,596125.32,Fairfield
Feb 2017,374400.56,587602.77,Fairfield
Mar 2017,380250.57,579329.39,Fairfield
Apr 2017,447525.67,648556.12,Fairfield
May 2017,442260.66,620110.22,Fairfield
Jun 2017,471510.71,688016.85,Fairfield
Jul 2017,438750.66,669160.40,Fairfield
Aug 2017,444600.67,675657.50,Fairfield
Sep 2017,434655.65,624907.26,Fairfield
Oct 2017,397742.10,553744.31,Fairfield
Nov 2017,415350.62,616347.83,Fairfield
Dec 2017,438692.16,687614.07,Fairfield
Jan 2018,388330.15,567657.81,Fairfield
Feb 2018,411173.10,652729.96,Fairfield
Mar 2018,382619.41,632160.07,Fairfield
Apr 2018,415741.69,694218.29,Fairfield
May 2018,433901.84,638537.52,Fairfield
Jun 2018,476532.49,719199.48,Fairfield
Jul 2018,479701.95,728260.72,Fairfield
Aug 2018,479701.95,854204.84,Fairfield
Sep 2018,411173.10,637166.67,Fairfield
Oct 2018,376908.68,546398.79,Fairfield
Nov 2018,399751.63,590404.55,Fairfield
Dec 2018,411173.10,615166.50,Fairfield
Jan 2019,383665.98,566334.67,Fairfield
Feb 2019,342158.25,486711.63,Fairfield
Mar 2019,381422.32,551261.90,Fairfield
Apr 2019,394884.28,589863.20,Fairfield
May 2019,420686.38,621011.73,Fairfield
Jun 2019,457145.86,681467.59,Fairfield
Jul 2019,448732.14,639998.14,Fairfield
Aug 2019,448732.14,658943.21,Fairfield
Sep 2019,409468.07,591209.61,Fairfield
Oct 2019,380861.40,544135.11,Fairfield
Nov 2019,398249.77,611127.78,Fairfield
Dec 2019,415077.23,583343.52,Fairfield
Jan 2020,398878.91,628155.09,Fairfield
Feb 2020,376718.97,535472.90,Fairfield
Mar 2020,415498.87,587712.86,Fairfield
Apr 2020,421038.85,558683.72,Fairfield
May 2020,463696.74,678169.05,Fairfield
Jun 2020,516326.60,812098.96,Fairfield
Jul 2020,576158.43,844661.05,Fairfield
Aug 2020,583914.40,873383.34,Fairfield
Sep 2020,569510.45,877096.38,Fairfield
Oct 2020,542918.50,801842.07,Fairfield
Nov 2020,512448.60,761558.39,Fairfield
Dec 2020,544026.50,818193.68,Fairfield
Jan 2021,465170.40,649367.17,Fairfield
Feb 2021,467816.40,761694.09,Fairfield
Mar 2021,470991.60,746335.24,Fairfield
Apr 2021,486761.90,806382.13,Fairfield
May 2021,554605.90,899244.29,Fairfield
Jun 2021,571540.40,892450.26,Fairfield
Jul 2021,582124.50,938128.29,Fairfield
Aug 2021,555664.30,857749.84,Fairfield
Sep 2021,480517.30,733191.08,Fairfield
Oct 2021,476283.70,715522.18,Fairfield
Nov 2021,465699.60,728675.40,Fairfield
Dec 2021,497451.80,749369.46,Fairfield
Jan 2022,428000.00,688525.78,Fairfield
Feb 2022,418000.00,662587.31,Fairfield
Mar 2022,450000.00,700287.02,Fairfield
Apr 2022,490000.00,766708.64,Fairfield
May 2022,511500.00,774102.40,Fairfield
Jun 2022,569000.00,908726.87,Fairfield
Jul 2022,575000.00,859694.83,Fairfield
Aug 2022,545000.00,874709.65,Fairfield
Sep 2022,510000.00,739345.67,Fairfield
Oct 2022,485000.00,705269.99,Fairfield
Jan 2001,204918.92,238425.89,Hartford
Feb 2001,210588.62,254943.84,Hartford
Mar 2001,205728.88,246246.94,Hartford
Apr 2001,218688.18,258598.18,Hartford
May 2001,214962.38,254276.74,Hartford
Jun 2001,221928.01,263128.44,Hartford
Jul 2001,226787.74,270048.51,Hartford
Aug 2001,234887.31,279830.34,Hartford
Sep 2001,226787.74,260205.37,Hartford
Oct 2001,226787.74,261441.01,Hartford
Nov 2001,226787.74,266665.35,Hartford
Dec 2001,223547.92,256408.87,Hartford
Jan 2002,223066.35,267167.19,Hartford
Feb 2002,207281.10,251306.64,Hartford
Mar 2002,223066.35,270639.44,Hartford
Apr 2002,215253.45,253080.00,Hartford
May 2002,227052.52,266741.62,Hartford
Jun 2002,239170.50,295993.74,Hartford
Jul 2002,246345.61,296424.78,Hartford
Aug 2002,261493.08,309074.95,Hartford
Sep 2002,247142.85,295923.49,Hartford
Oct 2002,243953.91,282996.94,Hartford
Nov 2002,247142.85,290855.57,Hartford
Dec 2002,239170.50,275162.70,Hartford
Jan 2003,233797.83,283079.05,Hartford
Feb 2003,231459.85,263847.02,Hartford
Mar 2003,227563.22,271235.30,Hartford
Apr 2003,241591.09,280467.38,Hartford
May 2003,249384.35,291343.22,Hartford
Jun 2003,257177.61,316573.45,Hartford
Jul 2003,272764.13,339796.69,Hartford
Aug 2003,272296.53,331254.61,Hartford
Sep 2003,261463.90,310668.04,Hartford
Oct 2003,258736.26,306627.75,Hartford
Nov 2003,264815.00,313575.59,Hartford
Dec 2003,264970.87,301607.09,Hartford
Jan 2004,248977.31,298150.71,Hartford
Feb 2004,250495.46,300222.36,Hartford
Mar 2004,258086.23,296084.88,Hartford
Apr 2004,262640.70,309124.87,Hartford
May 2004,273267.78,315625.29,Hartford
Jun 2004,280858.55,329285.07,Hartford
Jul 2004,296040.09,357189.62,Hartford
Aug 2004,296040.09,355625.26,Hartford
Sep 2004,280858.55,328070.84,Hartford
Oct 2004,280858.55,321392.01,Hartford
Nov 2004,287614.33,328481.16,Hartford
Dec 2004,288449.32,332218.89,Hartford
Jan 2005,276119.30,318486.85,Hartford
Feb 2005,271713.14,320943.73,Hartford
Mar 2005,274283.40,310142.08,Hartford
Apr 2005,281994.18,327160.04,Hartford
May 2005,286400.34,327502.79,Hartford
Jun 2005,308431.14,355993.32,Hartford
Jul 2005,317243.46,367747.59,Hartford
Aug 2005,330461.93,368577.05,Hartford
Sep 2005,308431.14,346644.22,Hartford
Oct 2005,314306.02,355690.65,Hartford
Nov 2005,311368.58,346882.12,Hartford
Dec 2005,315774.74,356168.46,Hartford
Jan 2006,293111.93,333019.29,Hartford
Feb 2006,298803.42,330351.50,Hartford
Mar 2006,301649.17,345612.48,Hartford
Apr 2006,305917.79,337746.40,Hartford
May 2006,313032.16,343791.42,Hartford
Jun 2006,320786.82,364620.57,Hartford
Jul 2006,327260.89,380686.62,Hartford
Aug 2006,320146.52,367589.63,Hartford
Sep 2006,320146.52,360186.06,Hartford
Oct 2006,310186.41,343979.08,Hartford
Nov 2006,313032.16,343934.48,Hartford
Dec 2006,302360.61,342811.84,Hartford
Jan 2007,297381.31,340353.67,Hartford
Feb 2007,302222.40,345122.67,Hartford
Mar 2007,311213.00,367099.89,Hartford
Apr 2007,304297.15,334287.01,Hartford
May 2007,303252.86,338408.69,Hartford
Jun 2007,320895.18,378264.04,Hartford
Jul 2007,328502.61,389403.56,Hartford
Aug 2007,328848.40,379559.71,Hartford
Sep 2007,311213.00,341470.45,Hartford
Oct 2007,304297.15,346956.53,Hartford
Nov 2007,301530.82,352421.50,Hartford
Dec 2007,290465.47,346973.05,Hartford
Jan 2008,269132.82,321011.95,Hartford
Feb 2008,266468.14,314567.83,Hartford
Mar 2008,289117.93,327710.56,Hartford
Apr 2008,283788.57,327077.67,Hartford
May 2008,273129.85,321117.52,Hartford
Jun 2008,299776.66,354359.73,Hartford
Jul 2008,301109.00,357457.29,Hartford
Aug 2008,302441.34,365809.79,Hartford
Sep 2008,282789.32,329597.14,Hartford
Oct 2008,266468.14,315664.93,Hartford
Nov 2008,271797.50,328386.84,Hartford
Dec 2008,252411.95,293969.52,Hartford
Jan 2009,247275.20,287082.17,Hartford
Feb 2009,243265.33,291854.05,Hartford
Mar 2009,247943.51,276118.68,Hartford
Apr 2009,240592.08,291953.55,Hartford
May 2009,260641.42,300220.12,Hartford
Jun 2009,288042.19,338401.08,Hartford
Jul 2009,276680.89,319526.36,Hartford
Aug 2009,277349.21,323657.08,Hartford
Sep 2009,260641.42,301434.11,Hartford
Oct 2009,256631.55,297013.09,Hartford
Nov 2009,260641.42,300846.42,Hartford
Dec 2009,259638.96,305003.00,Hartford
Jan 2010,244608.63,287078.12,Hartford
Feb 2010,239019.45,288792.96,Hartford
Mar 2010,249869.03,284201.34,Hartford
Apr 2010,245923.73,285384.67,Hartford
May 2010,261704.93,293020.19,Hartford
Jun 2010,282746.53,321635.54,Hartford
Jul 2010,269595.53,314319.86,Hartford
Aug 2010,273540.83,323771.63,Hartford
Sep 2010,249869.03,298092.00,Hartford
Oct 2010,263283.05,328017.30,Hartford
Nov 2010,272225.73,315436.42,Hartford
Dec 2010,257906.92,301880.31,Hartford
Jan 2011,229512.14,274911.72,Hartford
Feb 2011,223614.96,271581.52,Hartford
Mar 2011,224411.87,260629.05,Hartford
Apr 2011,235823.73,299300.66,Hartford
May 2011,243537.89,310069.90,Hartford
Jun 2011,261388.83,325105.48,Hartford
Jul 2011,265851.57,310901.28,Hartford
Aug 2011,262663.90,314235.17,Hartford
Sep 2011,239712.68,285731.20,Hartford
Oct 2011,239393.92,280882.53,Hartford
Nov 2011,240987.75,286758.91,Hartford
Dec 2011,229512.14,278448.88,Hartford
Jan 2012,212358.86,256177.25,Hartford
Feb 2012,201428.63,241338.29,Hartford
Mar 2012,218604.71,263390.69,Hartford
Apr 2012,226099.73,265401.65,Hartford
May 2012,231721.00,287173.19,Hartford
Jun 2012,252332.30,309422.95,Hartford
Jul 2012,256017.35,300265.36,Hartford
Aug 2012,254643.26,297272.14,Hartford
Sep 2012,226099.73,281892.78,Hartford
Oct 2012,237217.34,281623.85,Hartford
Nov 2012,221727.64,267542.81,Hartford
Dec 2012,237342.26,286960.12,Hartford
Jan 2013,221601.94,251297.18,Hartford
Feb 2013,198826.19,238656.53,Hartford
Mar 2013,206828.48,253263.71,Hartford
Apr 2013,222833.06,261871.87,Hartford
May 2013,231820.25,272004.07,Hartford
Jun 2013,252379.99,296792.71,Hartford
Jul 2013,255457.79,306297.54,Hartford
Aug 2013,248071.06,308529.34,Hartford
Sep 2013,224064.18,268563.14,Hartford
Oct 2013,227757.55,275049.84,Hartford
Nov 2013,228311.56,273324.16,Hartford
Dec 2013,215446.33,265967.45,Hartford
Jan 2014,205963.46,242953.24,Hartford
Feb 2014,198694.16,243059.92,Hartford
Mar 2014,205963.46,254703.94,Hartford
Apr 2014,221653.03,292293.69,Hartford
May 2014,220502.06,278859.18,Hartford
Jun 2014,242309.95,329136.22,Hartford
Jul 2014,238675.30,291709.49,Hartford
Aug 2014,240946.96,297608.10,Hartford
Sep 2014,224136.70,279372.96,Hartford
Oct 2014,218078.96,265406.22,Hartford
Nov 2014,224136.70,267726.59,Hartford
Dec 2014,214444.31,254632.56,Hartford
Jan 2015,193552.92,232918.20,Hartford
Feb 2015,199663.84,261350.78,Hartford
Mar 2015,217815.10,251296.62,Hartford
Apr 2015,216605.02,255368.34,Hartford
May 2015,220840.31,262363.27,Hartford
Jun 2015,254117.62,297543.89,Hartford
Jul 2015,236752.91,276799.24,Hartford
Aug 2015,235240.31,285094.47,Hartford
Sep 2015,229915.94,265692.31,Hartford
Oct 2015,208739.47,252890.70,Hartford
Nov 2015,211764.68,257359.22,Hartford
Dec 2015,215912.85,255498.80,Hartford
Jan 2016,202482.53,230988.67,Hartford
Feb 2016,199853.66,233216.20,Hartford
Mar 2016,209114.45,251115.61,Hartford
Apr 2016,215089.15,257194.94,Hartford
May 2016,233013.24,273354.28,Hartford
Jun 2016,238868.45,320331.25,Hartford
Jul 2016,244962.64,285716.76,Hartford
Aug 2016,244962.64,289926.32,Hartford
Sep 2016,233013.24,270038.98,Hartford
Oct 2016,233013.24,338438.27,Hartford
Nov 2016,215925.60,247554.00,Hartford
Dec 2016,221063.84,254628.18,Hartford
Jan 2017,210600.32,264257.50,Hartford
Feb 2017,202644.30,290839.39,Hartford
Mar 2017,205920.31,234935.77,Hartford
Apr 2017,211243.82,244720.33,Hartford
May 2017,228150.34,261363.45,Hartford
Jun 2017,239850.36,275533.79,Hartford
Jul 2017,245700.37,285642.30,Hartford
Aug 2017,234000.35,284489.94,Hartford
Sep 2017,228540.54,259500.95,Hartford
Oct 2017,224640.34,259890.31,Hartford
Nov 2017,228150.34,255279.89,Hartford
Dec 2017,222300.33,255181.24,Hartford
Jan 2018,197020.44,230891.65,Hartford
Feb 2018,195604.18,221164.67,Hartford
Mar 2018,212153.90,247415.78,Hartford
Apr 2018,217008.03,252846.60,Hartford
May 2018,228429.50,262450.08,Hartford
Jun 2018,251272.45,280264.42,Hartford
Jul 2018,256868.97,294875.58,Hartford
Aug 2018,244419.57,284922.84,Hartford
Sep 2018,207870.85,243915.05,Hartford
Oct 2018,217008.03,250854.08,Hartford
Nov 2018,210440.68,253044.54,Hartford
Dec 2018,225003.06,261453.88,Hartford
Jan 2019,196320.31,231831.77,Hartford
Feb 2019,201929.46,223610.30,Hartford
Mar 2019,213147.76,246334.14,Hartford
Apr 2019,224366.07,252639.72,Hartford
May 2019,231097.05,263071.57,Hartford
Jun 2019,243437.18,275271.37,Hartford
Jul 2019,252411.83,290471.67,Hartford
Aug 2019,241193.52,271852.92,Hartford
Sep 2019,229975.22,264835.77,Hartford
Oct 2019,234462.54,256104.02,Hartford
Nov 2019,221000.58,249847.78,Hartford
Dec 2019,224366.07,253723.20,Hartford
Jan 2020,216059.41,247809.82,Hartford
Feb 2020,207749.43,234651.23,Hartford
Mar 2020,227139.38,248927.39,Hartford
Apr 2020,248191.32,268348.37,Hartford
May 2020,243759.34,273661.41,Hartford
Jun 2020,254839.30,287181.72,Hartford
Jul 2020,262484.50,290018.82,Hartford
Aug 2020,271403.90,306050.54,Hartford
Sep 2020,264811.30,298505.97,Hartford
Oct 2020,271459.30,294412.44,Hartford
Nov 2020,260379.30,289906.88,Hartford
Dec 2020,260379.30,303906.72,Hartford
Jan 2021,245286.10,280284.71,Hartford
Feb 2021,238141.80,263796.13,Hartford
Mar 2021,243433.90,272931.38,Hartford
Apr 2021,255076.40,293072.84,Hartford
May 2021,264602.00,305034.34,Hartford
Jun 2021,275186.10,315118.55,Hartford
Jul 2021,283653.40,322497.39,Hartford
Aug 2021,293179.10,333010.10,Hartford
Sep 2021,273069.30,303521.67,Hartford
Oct 2021,264602.00,306663.03,Hartford
Nov 2021,274127.70,300767.08,Hartford
Dec 2021,269894.10,302911.33,Hartford
Jan 2022,247750.00,266498.85,Hartford
Feb 2022,247000.00,270960.73,Hartford
Mar 2022,241000.00,271746.18,Hartford
Apr 2022,270000.00,300980.53,Hartford
May 2022,282000.00,323094.84,Hartford
Jun 2022,290000.00,336313.35,Hartford
Jul 2022,290000.00,335284.53,Hartford
Aug 2022,290000.00,338625.64,Hartford
Sep 2022,280000.00,324348.11,Hartford
Oct 2022,280000.00,316926.28,Hartford
Jan 2001,218688.18,306676.14,Litchfield
Feb 2001,205566.89,318415.67,Litchfield
Mar 2001,212208.53,313218.81,Litchfield
Apr 2001,226787.74,292300.15,Litchfield
May 2001,221928.01,313448.42,Litchfield
Jun 2001,245376.24,307868.48,Litchfield
Jul 2001,246226.69,299439.07,Litchfield
Aug 2001,248656.56,363656.08,Litchfield
Sep 2001,228124.17,300346.89,Litchfield
Oct 2001,226787.74,276170.95,Litchfield
Nov 2001,223547.92,303628.53,Litchfield
Dec 2001,242986.87,325261.29,Litchfield
Jan 2002,226813.35,319066.65,Litchfield
Feb 2002,236778.79,336677.58,Litchfield
Mar 2002,250331.79,323349.08,Litchfield
Apr 2002,230002.29,296338.59,Litchfield
May 2002,235981.56,330192.28,Litchfield
Jun 2002,243953.91,303416.35,Litchfield
Jul 2002,242359.44,333837.37,Litchfield
Aug 2002,255115.20,323200.80,Litchfield
Sep 2002,247142.85,322573.51,Litchfield
Oct 2002,253441.00,325420.98,Litchfield
Nov 2002,239170.50,313400.03,Litchfield
Dec 2002,263087.55,382445.08,Litchfield
Jan 2003,264191.54,356045.42,Litchfield
Feb 2003,245643.58,298791.09,Litchfield
Mar 2003,230680.52,313477.41,Litchfield
Apr 2003,238863.45,318136.71,Litchfield
May 2003,257177.61,358706.22,Litchfield
Jun 2003,256398.28,344995.10,Litchfield
Jul 2003,280557.39,356840.83,Litchfield
Aug 2003,290688.63,362106.48,Litchfield
Sep 2003,288350.65,373995.22,Litchfield
Oct 2003,277120.56,343243.65,Litchfield
Nov 2003,296143.91,376970.12,Litchfield
Dec 2003,268088.17,322566.63,Litchfield
Jan 2004,296040.09,342179.56,Litchfield
Feb 2004,258086.23,382844.04,Litchfield
Mar 2004,291106.09,366700.87,Litchfield
Apr 2004,297558.24,399461.14,Litchfield
May 2004,294521.94,386518.42,Litchfield
Jun 2004,289398.16,396670.70,Litchfield
Jul 2004,322607.79,395985.46,Litchfield
Aug 2004,303554.95,378111.13,Litchfield
Sep 2004,296040.09,407460.51,Litchfield
Oct 2004,303630.86,395334.18,Litchfield
Nov 2004,303630.86,374109.95,Litchfield
Dec 2004,288449.32,398223.84,Litchfield
Jan 2005,315774.74,418601.49,Litchfield
Feb 2005,273916.22,417867.12,Litchfield
Mar 2005,280305.15,395009.23,Litchfield
Apr 2005,309532.68,415059.25,Litchfield
May 2005,323118.33,410802.60,Litchfield
Jun 2005,345149.13,421870.38,Litchfield
Jul 2005,341734.36,440514.78,Litchfield
Aug 2005,345149.13,414528.93,Litchfield
Sep 2005,348086.57,449595.57,Litchfield
Oct 2005,351391.19,465104.64,Litchfield
Nov 2005,359836.33,475936.06,Litchfield
Dec 2005,328846.34,422053.55,Litchfield
Jan 2006,338501.59,438631.78,Litchfield
Feb 2006,311609.28,417055.83,Litchfield
Mar 2006,320146.52,389556.77,Litchfield
Apr 2006,304494.92,372996.40,Litchfield
May 2006,321569.40,409681.12,Litchfield
Jun 2006,353584.05,396787.75,Litchfield
Jul 2006,305917.79,375529.93,Litchfield
Aug 2006,327260.89,423579.29,Litchfield
Sep 2006,326549.46,429954.67,Litchfield
Oct 2006,327260.89,419679.41,Litchfield
Nov 2006,318723.65,429513.26,Litchfield
Dec 2006,317300.78,449258.44,Litchfield
Jan 2007,338876.38,457805.08,Litchfield
Feb 2007,275942.19,381506.59,Litchfield
Mar 2007,309276.56,386012.44,Litchfield
Apr 2007,332652.12,404924.30,Litchfield
May 2007,345792.22,442203.37,Litchfield
Jun 2007,357480.00,444388.91,Litchfield
Jul 2007,340121.23,437187.09,Litchfield
Aug 2007,336110.04,424754.88,Litchfield
Sep 2007,307063.49,406761.31,Litchfield
Oct 2007,292194.43,412455.08,Litchfield
Nov 2007,297381.31,411028.15,Litchfield
Dec 2007,260600.08,333593.37,Litchfield
Jan 2008,292049.08,405990.92,Litchfield
Feb 2008,326423.47,404221.46,Litchfield
Mar 2008,352404.12,431540.69,Litchfield
Apr 2008,291782.62,369928.84,Litchfield
May 2008,299776.66,395203.24,Litchfield
Jun 2008,275128.36,367270.70,Litchfield
Jul 2008,288285.22,372613.75,Litchfield
Aug 2008,278792.29,371447.41,Litchfield
Sep 2008,291782.62,345879.90,Litchfield
Oct 2008,283122.40,432874.91,Litchfield
Nov 2008,257141.76,302714.40,Litchfield
Dec 2008,227830.26,289781.54,Litchfield
Jan 2009,241880.59,311956.28,Litchfield
Feb 2009,216216.09,327475.70,Litchfield
Mar 2009,247275.20,334313.67,Litchfield
